,City,Location,lon,lat
1057,"Folsom, PA","(39.8919093, -75.3276572663333)",39.8919093,-75.3276572663333
1058,"Catonsville, MD","(39.2720509, -76.7319161)",39.2720509,-76.7319161
1059,"Davidsonville, MD","(38.9228697, -76.6277374)",38.9228697,-76.6277374
1060,"Harwood Heights, IL","(41.9669615, -87.8076726)",41.9669615,-87.8076726
1061,"Neshaminy, PA","(40.2295522, -75.1387832)",40.2295522,-75.1387832
1062,"Gwinnett County, GA","(33.9566869, -84.0227467)",33.9566869,-84.0227467
1063,"Union City, CA","(37.5963232, -122.0816297)",37.5963232,-122.0816297
1064,"Hamburg, NY","(42.716293, -78.828717)",42.716293,-78.828717
1065,"Cairo, NY","(42.2989749, -73.9984659)",42.2989749,-73.9984659
1066,"Ridgewood, NY","(43.2503348, -78.6472536)",43.2503348,-78.6472536
1067,"Great Neck, NY","(40.8006567, -73.7284647)",40.8006567,-73.7284647
1068,"Mecklenburg County, NC","(35.2356385, -80.8139485)",35.2356385,-80.8139485
1069,"Claymont, DE","(39.8006685, -75.4596404)",39.8006685,-75.4596404
1071,"Westchester County, NY","(41.1763139, -73.7907554)",41.1763139,-73.7907554
1072,"Pacific Beach, CA","(32.7978268, -117.2403183)",32.7978268,-117.2403183
1073,"North Wales, PA","(40.2109404, -75.2782317)",40.2109404,-75.2782317
1074,"Paoli, PA","(40.040739, -75.4928444948136)",40.040739,-75.4928444948136
1075,"Midlothian, TX","(32.482361, -96.9944489)",32.482361,-96.9944489
1076,"Solana Beach, CA","(32.9905597, -117.2691316)",32.9905597,-117.2691316
1077,"Santee, CA","(32.8383828, -116.9739167)",32.8383828,-116.9739167
1078,"Carneys Point, NJ","(39.71082015, -75.4675508340939)",39.71082015,-75.4675508340939
1079,"Hacienda Heights, CA","(33.9930677, -117.9686755)",33.9930677,-117.9686755
1080,"Hogansburg, NY","(44.9739364, -74.6632416)",44.9739364,-74.6632416
1081,"Stony Point, NY","(41.2295386, -73.9870847)",41.2295386,-73.9870847
1082,"Santa Cruz, CA","(36.974201, -122.0297182)",36.974201,-122.0297182
1083,"Streetsboro, OH","(41.239223, -81.345941)",41.239223,-81.345941
1084,"Martinez, CA","(38.0103311, -122.1298309)",38.0103311,-122.1298309
1085,"Coon Rapids, MN","(45.1199652, -93.2877277)",45.1199652,-93.2877277
1086,"Manvel, TX","(29.4627365, -95.357994)",29.4627365,-95.357994
1087,"Kingwood, TX","(30.0497077, -95.1846301)",30.0497077,-95.1846301
1089,"Bensalem, PA","(40.1045549, -74.951279)",40.1045549,-74.951279
1090,"West Deptford, NJ","(39.8271755, -75.1235892)",39.8271755,-75.1235892
1091,"Mount Clemens, MI","(42.5972563, -82.8779754)",42.5972563,-82.8779754
1092,"Avon Lake, OH","(41.5053178, -82.0282001)",41.5053178,-82.0282001
1093,"Inkster, MI","(42.2942045, -83.3099303)",42.2942045,-83.3099303
1094,"Greenwich, NY","(43.0906318, -73.4987251)",43.0906318,-73.4987251
1095,"Ellicott City, MD","(39.2673284, -76.7983067)",39.2673284,-76.7983067
1096,"Atlanta, NY","(42.5542347, -77.4724875)",42.5542347,-77.4724875
1097,"Willow Grove, PA","(40.1439985, -75.1157286)",40.1439985,-75.1157286
1098,"DFW Airport, TX","(32.9071184, -97.0411454)",32.9071184,-97.0411454
1099,"Alvin, TX","(29.4238472, -95.2441009)",29.4238472,-95.2441009
1100,"Bayport, NY","(40.7384317, -73.0506656)",40.7384317,-73.0506656
1101,"Elmont, NY","(40.700936, -73.712909)",40.700936,-73.712909
1102,"Forest Hills, NY","(40.7232458, -73.8466132102583)",40.7232458,-73.8466132102583
1103,"Laurelton, NY","(40.668518, -73.7518434)",40.668518,-73.7518434
1104,"Sunbury, OH","(40.2425623, -82.8590673)",40.2425623,-82.8590673
1105,"Eldersburg, MD","(39.4037147, -76.9502567)",39.4037147,-76.9502567
1106,"Anchorage, KY","(38.2665993, -85.5330114)",38.2665993,-85.5330114
1107,"Middletown, KY","(38.2453487, -85.5388489)",38.2453487,-85.5388489
1108,"Lyndon, KY","(38.2567376, -85.6016275)",38.2567376,-85.6016275
1109,"Apple Valley, MN","(44.7319094, -93.21772)",44.7319094,-93.21772
1110,"Lindenhurst, NY","(40.6867667, -73.3734547)",40.6867667,-73.3734547
1111,"Jenkintown, PA","(40.0958454, -75.1257644)",40.0958454,-75.1257644
1112,"Orchard Beach, MD","(39.1706644, -76.5266295)",39.1706644,-76.5266295
1113,"Baltimore County, MD","(39.4445243, -76.6483482)",39.4445243,-76.6483482
1114,"West LA, CA","(49.3111322, -124.82740839841)",49.3111322,-124.82740839841
1115,"Seat Pleasant, MD","(38.8962231, -76.9066399)",38.8962231,-76.9066399
1116,"Hoosick, NY","(42.8625783, -73.3281661)",42.8625783,-73.3281661
1117,"Ontario, NY","(42.8580624, -77.295025)",42.8580624,-77.295025
1118,"Bryn Mawr, PA","(40.0238245, -75.3173406908547)",40.0238245,-75.3173406908547
1119,"Ambler, PA","(40.1545535, -75.2215651)",40.1545535,-75.2215651
1120,"Bedford, TX","(32.844017, -97.1430671)",32.844017,-97.1430671
1121,"Perry Hall, MD","(39.4126073, -76.463574)",39.4126073,-76.463574
1123,"East Chicago, IN","(41.6397857, -87.4548466)",41.6397857,-87.4548466
1124,"Hickory Hills, IL","(41.7255879, -87.825055)",41.7255879,-87.825055
1125,"Lansing, IL","(42.7337712, -84.5553805)",42.7337712,-84.5553805
1126,"Hanscom AFB, MA","(42.47686795, -71.2901887244212)",42.47686795,-71.2901887244212
1127,"Eastchester, NY","(40.8884329, -73.8281895)",40.8884329,-73.8281895
1128,"Bay Shore, NY","(40.7250986, -73.2453946)",40.7250986,-73.2453946
1129,"Derby, NY","(42.6814481, -78.9753145)",42.6814481,-78.9753145
1130,"Newburgh, NY","(41.5034271, -74.0104179)",41.5034271,-74.0104179
1131,"Hatboro, PA","(40.1746252, -75.106825)",40.1746252,-75.106825
1132,"Berlin, NJ","(39.7912262, -74.9290536)",39.7912262,-74.9290536
1133,"Pataskala, OH","(39.9956193, -82.6743341)",39.9956193,-82.6743341
1134,"Nottingham, MD","(39.3639964, -76.4521842)",39.3639964,-76.4521842
1135,"Platte City, MO","(39.3703535, -94.781086)",39.3703535,-94.781086
1136,"Seabrook, TX","(29.5633199, -95.019723)",29.5633199,-95.019723
1137,"Farragut Square, DC","(38.9019182, -77.0389534956559)",38.9019182,-77.0389534956559
1138,"Marysville, OH","(40.2364486, -83.3671432)",40.2364486,-83.3671432
1139,"Rancho Dominguez, CA","(33.859592, -118.2106472)",33.859592,-118.2106472
1140,"Foggy Bottom, DC","(38.902015, -77.0526041)",38.902015,-77.0526041
1141,"Walpole, MA","(42.1417653, -71.2494985)",42.1417653,-71.2494985
1142,"Amityville, NY","(40.672268, -73.4148990072436)",40.672268,-73.4148990072436
1143,"Commack, NY","(40.8428759, -73.2928943)",40.8428759,-73.2928943
1144,"Adelphi, MD","(39.0030666, -76.9721023)",39.0030666,-76.9721023
1145,"Irvington, NY","(41.0350625, -73.864852135741)",41.0350625,-73.864852135741
1147,"Oswego, NY","(43.4112973, -76.1279841)",43.4112973,-76.1279841
1148,"Blackwood, NJ","(39.8023363, -75.0640602)",39.8023363,-75.0640602
1149,"Crestwood, IL","(41.6611444, -87.7525511)",41.6611444,-87.7525511
1150,"Bloomingdale, IL","(41.9575285, -88.0809036)",41.9575285,-88.0809036
1151,"Middleburgh, NY","(42.598687, -74.3329156)",42.598687,-74.3329156
1152,"Holbrook, NY","(40.8123205, -73.078443)",40.8123205,-73.078443
1153,"Seaford, NY","(40.6659344, -73.4881809)",40.6659344,-73.4881809
1154,"Lowville, NY","(43.786711, -75.49221)",43.786711,-75.49221
1155,"Rancho Bernardo, CA","(33.0186103, -117.0610495)",33.0186103,-117.0610495
1156,"Elkridge, MD","(39.2128338, -76.7137155)",39.2128338,-76.7137155
1157,"Clear Lake City, TX","(29.5552311, -95.1152088)",29.5552311,-95.1152088
1158,"Battle Ground, WA","(45.7813532, -122.5337433)",45.7813532,-122.5337433
1159,"Blacklick, OH","(39.9956195, -82.811286)",39.9956195,-82.811286
1160,"Johnson County, KS","(38.8837933, -94.8389141)",38.8837933,-94.8389141
1161,"Snellville, GA","(33.857328, -84.0199108)",33.857328,-84.0199108
1162,"Voorhees, NJ","(39.841635, -74.9376854075563)",39.841635,-74.9376854075563
1163,"Highland, IN","(41.5536469, -87.451984)",41.5536469,-87.451984
1164,"Halethorpe, MD","(39.2384861, -76.6912075)",39.2384861,-76.6912075
1165,"Kenmore, WA","(47.7573202, -122.2440148)",47.7573202,-122.2440148
1166,"Denver, NY","(42.2125871, -74.5693201)",42.2125871,-74.5693201
1167,"Ithan, PA","(40.03011, -75.366301)",40.03011,-75.366301
1168,"Corte Madera, CA","(37.9254806, -122.5274755)",37.9254806,-122.5274755
1169,"Taylor, NY","(42.5670142, -75.893253)",42.5670142,-75.893253
1170,"Jericho, NY","(40.7920441, -73.5398476)",40.7920441,-73.5398476
1171,"East Elmhurst, NY","(40.7612123, -73.8651358)",40.7612123,-73.8651358
1172,"Maple Shade, NJ","(39.9526127, -74.9923915)",39.9526127,-74.9923915
1173,"East Norriton, PA","(40.1517741, -75.3365695)",40.1517741,-75.3365695
1174,"Los Gatos, CA","(37.226611, -121.9746797)",37.226611,-121.9746797
1175,"Saukville, WI","(43.3816691, -87.9406454)",43.3816691,-87.9406454
1176,"North Decatur, GA","(33.8028891, -84.2920799392917)",33.8028891,-84.2920799392917
1177,"Walton Hills, OH","(41.36561, -81.561232)",41.36561,-81.561232
1178,"Stickney, IL","(41.8193283, -87.7796895)",41.8193283,-87.7796895
1179,"Mokena, IL","(41.5261437, -87.8892189)",41.5261437,-87.8892189
1180,"Palmyra, NY","(43.0623754, -77.2347245)",43.0623754,-77.2347245
1181,"Pennsauken, NJ","(39.9562238, -75.0579502)",39.9562238,-75.0579502
1182,"Maple Heights, OH","(41.4153313, -81.565956)",41.4153313,-81.565956
1183,"Mayfield Village, OH","(41.541872, -81.439452)",41.541872,-81.439452
1184,"East Palo Alto, CA","(37.4688273, -122.1410751)",37.4688273,-122.1410751
1185,"Pittsburg, CA","(38.0181745, -121.8901232)",38.0181745,-121.8901232
1187,"Lake Placid, NY","(44.279621, -73.979874)",44.279621,-73.979874
1188,"Lakeland, TN","(35.2306435, -89.7403606)",35.2306435,-89.7403606
1189,"Highland Park, IL","(25.06425655, -77.3750775105155)",25.06425655,-77.3750775105155
1190,"Takoma Park, MD","(38.9778882, -77.0074765)",38.9778882,-77.0074765
1191,"Lewiston, NY","(43.172555, -79.035878)",43.172555,-79.035878
1192,"North Amityville, NY","(40.6976002, -73.425123)",40.6976002,-73.425123
1193,"Islip, NY","(40.7304311, -73.2108618)",40.7304311,-73.2108618
1194,"Mount Sinai, NY","(40.9470432, -73.0295495)",40.9470432,-73.0295495
1195,"Franklin, WI","(42.888627, -88.0384195)",42.888627,-88.0384195
1196,"Middleburg Heights, OH","(41.3614401, -81.812912)",41.3614401,-81.812912
1197,"Woodbridge, VA","(38.6581723, -77.2497049)",38.6581723,-77.2497049
1198,"Potsdam, NY","(44.6697996, -74.9813349)",44.6697996,-74.9813349
1199,"Nesconset, NY","(40.8520426, -73.1540004)",40.8520426,-73.1540004
1200,"Preston, WA","(47.5214201, -121.9264097)",47.5214201,-121.9264097
1201,"DHS, VA","(28.3574015, -81.5606943555329)",28.3574015,-81.5606943555329
1202,"Middlesex County, MA","(42.4460009, -71.2880984622627)",42.4460009,-71.2880984622627
1203,"North Waltham, MA","(51.21530265, -1.1941407562998)",51.21530265,-1.1941407562998
1204,"Astoria, NY","(40.7720145, -73.9302673)",40.7720145,-73.9302673
1205,"Plumb Island, NY","(40.5847222, -73.915)",40.5847222,-73.915
1206,"Kulpsville, PA","(40.2447855, -75.343485856383)",40.2447855,-75.343485856383
1207,"Chesterbrook, PA","(40.0726519, -75.4562463411158)",40.0726519,-75.4562463411158
1208,"Clayton, NC","(35.650711, -78.4563914)",35.650711,-78.4563914
1209,"Manassas, VA","(38.744947, -77.4824442252427)",38.744947,-77.4824442252427
1210,"Frisco, TX","(33.1506744, -96.8236116)",33.1506744,-96.8236116
1211,"Andrews AFB, MD","(38.8056605, -76.8774031238603)",38.8056605,-76.8774031238603
1212,"Camden County, NJ","(39.8014709, -74.968553)",39.8014709,-74.968553
1213,"Fort George G Meade, MD","(39.10517, -76.7476152974745)",39.10517,-76.7476152974745
1214,"Hall, NY","(42.7939562, -77.066359)",42.7939562,-77.066359
1215,"Gresham, OR","(45.5067406, -122.4367058)",45.5067406,-122.4367058
1216,"Forestville, MD","(38.8451131, -76.8749722)",38.8451131,-76.8749722
1217,"Geneva, NY","(42.8689552, -76.9777436)",42.8689552,-76.9777436
1218,"Oak Hill, NY","(42.2022909, -77.9738925)",42.2022909,-77.9738925
1219,"Millbrae, CA","(37.5985468, -122.3871942)",37.5985468,-122.3871942
1220,"Stoneham, MA","(42.4800954, -71.0994976)",42.4800954,-71.0994976
1221,"Mamaroneck, NY","(40.9487097, -73.7326309)",40.9487097,-73.7326309
1222,"Ivyland, PA","(40.2078863, -75.0726707)",40.2078863,-75.0726707
1223,"Haddon Heights, NJ","(39.8773356, -75.0646165)",39.8773356,-75.0646165
1224,"Memphis, MS","(33.799623, -89.7971304)",33.799623,-89.7971304
1225,"Tyrone, GA","(33.6723506, -82.8612563)",33.6723506,-82.8612563
1227,"Oxon Hill, MD","(38.8035961, -76.9896573)",38.8035961,-76.9896573
1228,"Audubon, PA","(40.1311305, -75.422823713817)",40.1311305,-75.422823713817
1229,"Riverdale, MD","(38.9615103, -76.9296515)",38.9615103,-76.9296515
1230,"Capitol Heights, MD","(38.8853963, -76.9159441)",38.8853963,-76.9159441
1231,"Carol Stream, IL","(41.9125286, -88.1347927)",41.9125286,-88.1347927
1232,"Queensbury, NY","(43.3772932, -73.6131714)",43.3772932,-73.6131714
1233,"Pulaski, NY","(43.567014, -76.127703)",43.567014,-76.127703
1234,"Shelby County, TN","(35.1782557, -89.8739775)",35.1782557,-89.8739775
1235,"Tucker, GA","(33.8501955, -84.2012147285164)",33.8501955,-84.2012147285164
1236,"Canton, NY","(44.5956163, -75.1690942)",44.5956163,-75.1690942
1237,"Beech Grove, IN","(39.7221906, -86.0894158)",39.7221906,-86.0894158
1238,"Swedesboro, NJ","(39.7476136, -75.3104654)",39.7476136,-75.3104654
1239,"N Billerica, MA","(42.5834258, -71.2845035)",42.5834258,-71.2845035
1240,"Town of Philipstown, NY","(41.4072505, -73.9260165782873)",41.4072505,-73.9260165782873
1241,"Hudson, NY","(42.2528649, -73.790959)",42.2528649,-73.790959
1242,"Keeseville, NY","(44.5050479, -73.4801348)",44.5050479,-73.4801348
1243,"North Miami Beach, FL","(25.9331488, -80.1625463)",25.9331488,-80.1625463
1244,"Drexel Hill, PA","(39.9483282, -75.306887787778)",39.9483282,-75.306887787778
1245,"Grain Valley, MO","(39.0150069, -94.198558)",39.0150069,-94.198558
1246,"Zebulon, NC","(35.8243208, -78.3147199)",35.8243208,-78.3147199
1247,"Glen Ellyn, IL","(41.8775293, -88.0670118)",41.8775293,-88.0670118
1248,"Far Rockaway, NY","(40.6053825, -73.7551326)",40.6053825,-73.7551326
1249,"Hobart, NY","(42.3714704, -74.6704311)",42.3714704,-74.6704311
1250,"Bryn Athyn, PA","(40.1314988, -75.0673938)",40.1314988,-75.0673938
1251,"Lancaster, TX","(32.5920798, -96.7561083)",32.5920798,-96.7561083
1252,"The Colony, TX","(33.0890094, -96.8863922)",33.0890094,-96.8863922
1253,"Hernando, MS","(34.823987, -89.9937018)",34.823987,-89.9937018
1254,"Hutto, TX","(30.5427638, -97.5468898)",30.5427638,-97.5468898
1255,"Lynbrook, NY","(40.6548253, -73.6717969)",40.6548253,-73.6717969
1256,"Lockbourne, OH","(39.8092301, -82.972404)",39.8092301,-82.972404
1257,"Hidden Hills, CA","(34.164091, -118.657837)",34.164091,-118.657837
1258,"Dulles, VA","(38.9538385, -77.3904023)",38.9538385,-77.3904023
1259,"Bolling AFB, DC","(38.83774685, -77.0170933662835)",38.83774685,-77.0170933662835
1260,"Belmont, MA","(42.3959296, -71.1786655)",42.3959296,-71.1786655
1261,"Rome, NY","(43.2128473, -75.4557304)",43.2128473,-75.4557304
1262,"Carderock, MD","(38.9776102, -77.1944245)",38.9776102,-77.1944245
1263,"Vestal, NY","(42.0850747, -76.053813)",42.0850747,-76.053813
1264,"New Carrollton, MD","(38.9698329, -76.8799727)",38.9698329,-76.8799727
1266,"LaFayette, NY","(42.892289, -76.1052019)",42.892289,-76.1052019
1267,"Woodlawn, MD","(39.301516, -76.745956)",39.301516,-76.745956
1269,"Yorktown Heights, NY","(41.2709274, -73.7776336)",41.2709274,-73.7776336
1270,"Upton, NY","(40.869543, -72.8867697)",40.869543,-72.8867697
1271,"West Lake Hills, TX","(30.2877039, -97.8068157)",30.2877039,-97.8068157
1272,"Elkins Park, PA","(40.0712174, -75.127639)",40.0712174,-75.127639
1273,"Devon, PA","(40.0492751, -75.4290819)",40.0492751,-75.4290819
1274,"Westfield, IN","(40.0428151, -86.1274888)",40.0428151,-86.1274888
1275,"Wake Forest, NC","(35.9803097, -78.5103427)",35.9803097,-78.5103427
1276,"Haddonfield, NJ","(39.8915022, -75.0376707)",39.8915022,-75.0376707
1277,"Yorkshire, VA","(38.7930988, -77.4479432)",38.7930988,-77.4479432
1278,"Leander, TX","(30.5586046, -97.8444364)",30.5586046,-97.8444364
1279,"Pflugerville, TX","(30.4393696, -97.6200043)",30.4393696,-97.6200043
1280,"Katy, TX","(29.7857853, -95.8243956)",29.7857853,-95.8243956
1281,"Lake View Terrace, CA","(34.2763908, -118.3611912)",34.2763908,-118.3611912
1282,"West Hills, CA","(34.2032325, -118.645476)",34.2032325,-118.645476
1283,"Los Angeles AFB, CA","(33.92011665, -118.380910439524)",33.92011665,-118.380910439524
1284,"East Hill, WA","(47.3862114, -122.2003979)",47.3862114,-122.2003979
1285,"Fairview, OR","(45.5385457, -122.4330512)",45.5385457,-122.4330512
1286,"Maywood Park, OR","(45.55148825, -122.560612792625)",45.55148825,-122.560612792625
1287,"Oregon Zoo, OR","(45.5098066, -122.712689809617)",45.5098066,-122.712689809617
1288,"Camas, WA","(45.5911103, -122.4122248)",45.5911103,-122.4122248
1289,"Northlake, IL","(41.9172526, -87.8956185)",41.9172526,-87.8956185
1290,"Summit, IL","(41.7880876, -87.810334)",41.7880876,-87.810334
1291,"Buckley AFB, CO","(39.7078055, -104.758286)",39.7078055,-104.758286
1292,"Lafayette, CO","(39.9935959, -105.0897058)",39.9935959,-105.0897058
1293,"Federal Heights, CO","(39.8591279, -105.015631)",39.8591279,-105.015631
1294,"Lawrence, MA","(42.7070354, -71.1631137)",42.7070354,-71.1631137
1295,"Malden, MA","(42.4250964, -71.066163)",42.4250964,-71.066163
1296,"Easton, MA","(42.0245442, -71.1286594)",42.0245442,-71.1286594
1297,"East Bridgewater, MA","(42.0334341, -70.9592096)",42.0334341,-70.9592096
1298,"Glen Oaks, NY","(40.7470463, -73.7115199)",40.7470463,-73.7115199
1299,"Gilboa, NY","(42.3973028, -74.4459805)",42.3973028,-74.4459805
1300,"Floral Park, NY","(40.7237133, -73.7048532)",40.7237133,-73.7048532
1301,"Springfield Gardens, NY","(40.678159, -73.746521)",40.678159,-73.746521
1302,"Spring Valley, NY","(41.1130231, -74.0437839)",41.1130231,-74.0437839
1303,"Weston, FL","(26.103632, -80.403101981737)",26.103632,-80.403101981737
1305,"Sweetwater, FL","(25.7683867, -80.3650831905196)",25.7683867,-80.3650831905196
1306,"Dania, FL","(26.05078395, -80.1461239262723)",26.05078395,-80.1461239262723
1308,"Kendall, FL","(25.6792695, -80.3172743)",25.6792695,-80.3172743
1309,"Eddystone, PA","(39.8601125, -75.3443562)",39.8601125,-75.3443562
1310,"Gibbstown, NJ","(39.8251131, -75.2835191)",39.8251131,-75.2835191
1311,"Glenlake, PA","(40.176776, -74.8926656)",40.176776,-74.8926656
1312,"Somerdale, NJ","(39.8440027, -75.0226691)",39.8440027,-75.0226691
1313,"Willingboro, NJ","(40.0278894, -74.8690542)",40.0278894,-74.8690542
1314,"Darby, PA","(39.9184461, -75.2590721)",39.9184461,-75.2590721
1315,"Fort Sam Houston, TX","(29.46193875, -98.4360659161728)",29.46193875,-98.4360659161728
1316,"Universal City, TX","(29.5480071, -98.2911235)",29.5480071,-98.2911235
1317,"Mansfield, TX","(32.5631924, -97.1416768)",32.5631924,-97.1416768
1318,"N Richland Hills, TX","(32.8342952, -97.2289029)",32.8342952,-97.2289029
1319,"Jacksonville Beach, FL","(30.2946859, -81.3931396)",30.2946859,-81.3931396
1320,"Lewis Center, OH","(40.1983958, -83.0101843)",40.1983958,-83.0101843
1321,"West Jefferson, OH","(41.5719952, -84.5566174)",41.5719952,-84.5566174
1322,"Noblesville, IN","(40.0455918, -86.0085955)",40.0455918,-86.0085955
1323,"Crows Nest, IN","(39.8580967, -86.1685992)",39.8580967,-86.1685992
1324,"Westland, MI","(42.3238056, -83.4005321)",42.3238056,-83.4005321
1325,"Redford, MI","(42.3833698, -83.2965971)",42.3833698,-83.2965971
1326,"Lathrup Village, MI","(42.4964242, -83.2227067)",42.4964242,-83.2227067
1327,"Trenton, MI","(40.2170575, -74.7429463)",40.2170575,-74.7429463
1328,"Fraser, MI","(42.539202, -82.9493652)",42.539202,-82.9493652
1329,"Arlington, TN","(35.2964487, -89.6617313)",35.2964487,-89.6617313
1330,"Clark County, NV","(36.3467726, -115.0907378)",36.3467726,-115.0907378
1331,"Boulder City, NV","(35.9785912, -114.8324851)",35.9785912,-114.8324851
1332,"Blue Diamond, NV","(36.0463649, -115.4038976)",36.0463649,-115.4038976
1334,"Anne Arundel County, MD","(38.9722583, -76.573454)",38.9722583,-76.573454
1335,"Windsor Mill, MD","(39.3328839, -76.7594179)",39.3328839,-76.7594179
1336,"Crownsville, MD","(39.0284438, -76.6013536)",39.0284438,-76.6013536
1337,"Millersville, MD","(39.0595542, -76.6480219)",39.0595542,-76.6480219
1338,"Sellersburg, IN","(38.3979718, -85.7550735)",38.3979718,-85.7550735
1339,"Charlestown, IN","(38.45312, -85.6702407)",38.45312,-85.6702407
1340,"Central, IN","(38.7736707, -85.3332903)",38.7736707,-85.3332903
1341,"Clarksville, IN","(38.2967791, -85.7602087)",38.2967791,-85.7602087
1342,"Greenfield, WI","(42.9614039, -88.0125865)",42.9614039,-88.0125865
1343,"Jackson, WI","(44.3016847, -90.8085198)",44.3016847,-90.8085198
1344,"Wales, WI","(43.0044549, -88.3767626)",43.0044549,-88.3767626
1345,"Parkville, MO","(39.189896, -94.6844754)",39.189896,-94.6844754
1346,"Claycomo, MO","(39.2029751, -94.4923569)",39.2029751,-94.4923569
1347,"Liberty, MO","(39.246479, -94.419079)",39.246479,-94.419079
1348,"Mission, KS","(39.0277832, -94.6557914)",39.0277832,-94.6557914
1349,"Riverdale, GA","(33.5726113, -84.4132594)",33.5726113,-84.4132594
1350,"Fort Gillem, GA","(33.62170915, -84.327671756626)",33.62170915,-84.327671756626
1351,"Berkeley Lake, GA","(33.983712, -84.1865849)",33.983712,-84.1865849
1352,"Schriever AFB, CO","(38.80422005, -104.516232500689)",38.80422005,-104.516232500689
1353,"Co Spgs, CO","(37.9933202, -122.6061291)",37.9933202,-122.6061291
1354,"Woodland Park, CO","(38.9938016, -105.0570457)",38.9938016,-105.0570457
1355,"USAF Academy, CO","(38.978759, -104.8643892)",38.978759,-104.8643892
1356,"Elmwood, LA","(41.8117204, -80.9492601)",41.8117204,-80.9492601
1358,"Hahnville, LA","(29.9765931, -90.4089708)",29.9765931,-90.4089708
1359,"Kenner, LA","(29.9942265, -90.2417806)",29.9942265,-90.2417806
1360,"Norco, LA","(33.9323307, -117.5508901)",33.9323307,-117.5508901
1361,"Belle Chasse, LA","(29.8549287, -89.9906253)",29.8549287,-89.9906253
1362,"Luling, LA","(29.680314, -97.6473265)",29.680314,-97.6473265
1363,"Aurora, OH","(41.317555, -81.345386)",41.317555,-81.345386
1364,"Lyndhurst, OH","(41.520052, -81.488732)",41.520052,-81.488732
1365,"Brunswick, OH","(41.2456819, -81.8275398)",41.2456819,-81.8275398
1366,"Parma, OH","(41.3822398, -81.7355692)",41.3822398,-81.7355692
1367,"Medina, OH","(41.1000764, -81.9382517)",41.1000764,-81.9382517
1368,"Half Moon Bay, CA","(37.4635519, -122.4285862)",37.4635519,-122.4285862
1369,"Savage, MN","(44.7779041, -93.3356204)",44.7779041,-93.3356204
1370,"Columbia Heights, MN","(45.0460458, -93.2517802)",45.0460458,-93.2517802
1371,"Ramsey County, MN","(45.0165728, -93.0949501)",45.0165728,-93.0949501
1372,"Bayport, MN","(45.0212648, -92.7813238)",45.0212648,-92.7813238
1373,"Lino Lakes, MN","(45.1602442, -93.0888324)",45.1602442,-93.0888324
1374,"Prior Lake, MN","(44.7133271, -93.4226873)",44.7133271,-93.4226873
1375,"Valley Village, CA","(34.1619724, -118.402431)",34.1619724,-118.402431
1376,"Tarzana, CA","(34.1727967, -118.553369)",34.1727967,-118.553369
1377,"Whittier, CA","(33.9748932, -118.0336975)",33.9748932,-118.0336975
1378,"West Covina, CA","(34.0686208, -117.9389526)",34.0686208,-117.9389526
1379,"Cook County, IL","(41.8197385, -87.756525)",41.8197385,-87.756525
1380,"Cherry Creek, NY","(42.294504, -79.099764)",42.294504,-79.099764
1381,"Cooperstown, NY","(42.7006303, -74.924321)",42.7006303,-74.924321
1382,"Huntington, NY","(40.868154, -73.425676)",40.868154,-73.425676
1383,"Township of Deptford, NJ","(39.8119973, -75.1107004478628)",39.8119973,-75.1107004478628
1384,"Paulsboro, NJ","(39.830391, -75.2404608)",39.830391,-75.2404608
1385,"Garnet Valley, PA","(40.051635, -75.151148)",40.051635,-75.151148
1386,"Bexley, OH","(39.9692378, -82.936864)",39.9692378,-82.936864
1387,"Granville, OH","(40.0681192, -82.5196037)",40.0681192,-82.5196037
1388,"Dearborn Heights, MI","(42.3369816, -83.2732627)",42.3369816,-83.2732627
1389,"Jonesboro, GA","(33.5215013, -84.3538128)",33.5215013,-84.3538128
1390,"Glenwillow, OH","(41.361721, -81.46956)",41.361721,-81.46956
1391,"Fairlawn, OH","(41.1326644, -81.6262051)",41.1326644,-81.6262051
1392,"Farmington, MN","(44.6402434, -93.1435497)",44.6402434,-93.1435497
1393,"Port Orchard, WA","(47.5315625, -122.6384056)",47.5315625,-122.6384056
1394,"Gig Harbor, WA","(47.3259697, -122.5878659)",47.3259697,-122.5878659
1395,"Washougal, WA","(45.5819594, -122.3479921)",45.5819594,-122.3479921
1396,"Western Springs, IL","(41.8097533, -87.9006155)",41.8097533,-87.9006155
1397,"East Hills, NY","(40.7958414, -73.6240678)",40.7958414,-73.6240678
1398,"Farnham, NY","(42.594503, -79.09115)",42.594503,-79.09115
1399,"Oakfield, NY","(42.9717235, -78.9683732)",42.9717235,-78.9683732
1400,"Tompkins County, NY","(42.4491225, -76.4833983)",42.4491225,-76.4833983
1401,"Grantville, CA","(32.7875499, -117.0972535)",32.7875499,-117.0972535
1402,"Elwyn, PA","(39.9077214, -75.4102258)",39.9077214,-75.4102258
1403,"Hutchins, TX","(32.6493, -96.7130521)",32.6493,-96.7130521
1404,"Bloomfield Township, MI","(42.575186, -83.2939811481481)",42.575186,-83.2939811481481
1405,"West Bloomfield Township, MI","(42.5685582, -83.3733531)",42.5685582,-83.3733531
1406,"Mineral Wells, MS","(34.9906486, -89.8656435)",34.9906486,-89.8656435
1407,"Edgewood, MD","(39.4187194, -76.2944016)",39.4187194,-76.2944016
1408,"Rosedale, MD","(39.3201074, -76.5155191)",39.3201074,-76.5155191
